"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"27935",6,39,66,1,39066,3906601001,-0.161803697922352
"27936",6,39,67,1,39067,3906701001,1.28278935525656
"27937",6,39,68,1,39068,3906801001,0.376453716215214
"27938",6,39,69,1,39069,3906901001,-0.361731908875712
"27939",6,39,69,2,39069,3906901002,0.0707472319995904
"27940",6,39,70,1,39070,3907001001,0.742381031854029
"27941",6,39,71,1,39071,3907101001,1.35414289755271
"27942",6,39,72,1,39072,3907201001,0.702770782087456
"27943",6,39,73,1,39073,3907301001,-2.49359095543961
"27944",6,39,73,2,39073,3907301002,-1.16346089547153
"27945",6,39,73,3,39073,3907301003,-1.87031622900125
"27946",6,39,73,4,39073,3907301004,-1.00945531016316
"27947",6,39,73,5,39073,3907301005,-1.27998302927287
"27948",6,39,73,6,39073,3907301006,-2.61835318497308
"27949",6,39,73,7,39073,3907301007,-1.00515983440359
"27950",6,39,74,1,39074,3907401001,-0.109569656158822
"27951",6,39,74,2,39074,3907401002,-0.60285421680073
"27952",6,39,74,3,39074,3907401003,0.595449059922518
"27953",6,39,74,4,39074,3907401004,-0.894088481324741
"27954",6,39,74,5,39074,3907401005,-2.15911445350423
"27955",6,39,74,6,39074,3907401006,-0.70853120473129
"27956",6,39,75,1,39075,3907501001,0.209723590701247
"27957",6,39,75,2,39075,3907501002,1.55557302330986
"27958",6,39,75,3,39075,3907501003,1.22681639063345
"27959",6,39,75,4,39075,3907501004,3.84401862071599
"27960",6,39,75,5,39075,3907501005,1.71454603136615
"27961",6,39,75,6,39075,3907501006,-0.487824100863715
"27962",6,39,75,7,39075,3907501007,0.396803212314739
"27963",6,39,75,8,39075,3907501008,0.948433731158947
"27964",6,39,75,9,39075,3907501009,1.71570922893621
"27965",6,39,75,10,39075,3907501010,1.02781312974716
"27966",6,39,75,11,39075,3907501011,1.58523894174137
"27967",6,39,75,1,39075,3907502001,0.804911020312965
"27968",6,39,75,2,39075,3907502002,1.86305184641224
"27969",6,39,75,3,39075,3907502003,0.655278486836866
"27970",6,39,75,4,39075,3907502004,1.05477464641151
"27971",6,39,75,5,39075,3907502005,1.09089372078566
"27972",6,39,75,6,39075,3907502006,0.218838819938545
"27973",6,39,75,7,39075,3907502007,1.24905181574118
"27974",6,39,75,8,39075,3907502008,1.95463293821025
"27975",6,39,75,9,39075,3907502009,3.89474089721767
"27976",6,39,75,10,39075,3907502010,1.15589931193128
"27977",6,39,75,11,39075,3907502011,0.746017485955146
"27978",6,39,75,12,39075,3907502012,2.72336540806057
"27979",6,39,75,13,39075,3907502013,2.03339295148995
"27980",6,39,75,14,39075,3907502014,-1.65285844871586
"27981",6,39,75,15,39075,3907502015,3.82742666094381
"27982",6,39,75,16,39075,3907502016,0.56980598413711
"27983",6,39,75,17,39075,3907502017,2.03680496632139
"27984",6,39,75,18,39075,3907502018,-1.54234921519267
"27985",6,39,75,19,39075,3907502019,-1.06280101758175
"27986",6,39,75,20,39075,3907502020,1.43973692530546
"27987",6,39,75,21,39075,3907502021,0.353727159452934
"27988",6,39,75,22,39075,3907502022,2.02220690775342
"27989",6,39,75,23,39075,3907502023,-1.63039755992563
"27990",6,39,75,24,39075,3907502024,-2.40425655937192
"27991",6,39,75,25,39075,3907502025,1.05150105375879
"27992",6,39,75,26,39075,3907502026,3.12005915365317
"27993",6,39,75,27,39075,3907502027,1.08825995214456
"27994",6,39,75,1,39075,3907503001,1.33144760551825
"27995",6,39,75,2,39075,3907503002,-1.14411656454428
"27996",6,39,75,3,39075,3907503003,1.29562391830346
"27997",6,39,75,4,39075,3907503004,1.51068627575585
"27998",6,39,75,5,39075,3907503005,-1.28597896372496
"27999",6,39,75,6,39075,3907503006,0.194011200892152
"28000",6,39,75,7,39075,3907503007,0.0553042173277463
"28001",6,39,75,8,39075,3907503008,1.68275140876992
"28002",6,39,75,9,39075,3907503009,1.18806799008571
"28003",6,39,75,10,39075,3907503010,0.70911246503589
"28004",6,39,75,11,39075,3907503011,-0.492818938363642
"28005",6,39,75,12,39075,3907503012,0.781079498579732
"28006",6,39,75,13,39075,3907503013,-0.335219885824942
"28007",6,39,75,14,39075,3907503014,0.00487903477318134
"28008",6,39,75,15,39075,3907503015,-0.190247679406599
"28009",6,39,75,1,39075,3907504001,0.929961476638534
"28010",6,39,75,2,39075,3907504002,0.93981234489571
"28011",6,39,75,3,39075,3907504003,0.00924753745078788
"28012",6,39,75,4,39075,3907504004,2.08846487690944
"28013",6,39,75,5,39075,3907504005,1.48061078969365
"28014",6,39,75,6,39075,3907504006,-0.70126339143697
"28015",6,39,75,7,39075,3907504007,-0.723496926659265
"28016",6,39,75,8,39075,3907504008,1.1448745964494
"28017",6,39,75,9,39075,3907504009,-0.956793884923719
"28018",6,39,75,10,39075,3907504010,1.63084172585264
"28019",6,39,75,11,39075,3907504011,-0.76487333168099
"28020",6,39,75,12,39075,3907504012,-0.790658261834718
"28021",6,39,75,13,39075,3907504013,0.357989631877844
"28022",6,39,75,14,39075,3907504014,-1.11260243204927
"28023",6,39,75,1,39075,3907505001,3.34572057692305
"28024",6,39,75,2,39075,3907505002,0.583364699027728
"28025",6,39,75,3,39075,3907505003,0.654611396056688
"28026",6,39,75,4,39075,3907505004,1.26676012893367
"28027",6,39,75,5,39075,3907505005,0.332927776918401
"28028",6,39,75,6,39075,3907505006,-0.390931451195715
"28029",6,39,75,7,39075,3907505007,2.54054010651913
"28030",6,39,75,8,39075,3907505008,-2.96022109097492
"28031",6,39,75,9,39075,3907505009,-1.05439300858225
"28032",6,39,75,10,39075,3907505010,1.58340688195913
"28033",6,39,75,11,39075,3907505011,1.10043597453833
"28034",6,39,75,12,39075,3907505012,0.806040891322946
"28035",6,39,75,13,39075,3907505013,2.62658524330017
"28036",6,39,75,14,39075,3907505014,1.53328743618708
"28037",6,39,75,15,39075,3907505015,1.03814372119001
"28038",6,39,75,1,39075,3907506001,1.65860109162586
"28039",6,39,75,2,39075,3907506002,1.49220171712763
"28040",6,39,75,3,39075,3907506003,-0.345926718150442
"28041",6,39,75,4,39075,3907506004,-0.494858500175721
"28042",6,39,75,5,39075,3907506005,0.184525295258399
"28043",6,39,75,6,39075,3907506006,0.167668263984719
"28044",6,39,75,7,39075,3907506007,1.64669952571665
"28045",6,39,75,8,39075,3907506008,-0.275373377793455
"28046",6,39,75,9,39075,3907506009,0.798030412892394
"28047",6,39,75,10,39075,3907506010,4.75793824607837
"28048",6,39,75,11,39075,3907506011,3.84145757170801
